4300001013;3170 Avondale Rue;(null);T5D 1P8;CANADA
4300001014;14253 Oasis Upper;(null);M5B 1V3;CANADA
4300001015;5317 Drew East;(null);M5F 1Y6;CANADA
4300001016;18930 Rockhill Avenue;(null);73185;USA
4300001017;13422 Winter Oaks South;(null);78502;USA
4300001018;13804 Nova Upper;(null);H7G 1V4;CANADA
4300001019;10399 Buckroe South;(null);T6D 1A8;CANADA
4300001020;3979 Gardina Park;(null);H5J 1O6;CANADA
4300001021;17147 Vaughan Rue;(null);V6T 1U4;CANADA
4300001022;13099 Barberry West;(null);64187;USA
4300001023;14212 Hudson West;(null);M5G 1X8;CANADA
4300001024;2055 Evans East;(null);60736;USA
4300001025;21639 San Felipe Rue;(null);V6R 1Q6;CANADA
4300001026;15932 Whale Upper;(null);H2E 1V3;CANADA
4300001027;13653 Collier Avenue;(null);10059;USA
4300001028;4024 Savannah Road;(null);44106;USA
4300001029;22682 Rio Grande South;(null);30360;USA
4300001030;14379 Market Road;(null);V5B 1M3;CANADA
4300001031;16336 Norwalk Road;(null);V6C 1U9;CANADA
4300001032;24224 Bolton Upper;(null);32832;USA
4300001033;17628 Ennis South;(null);10021;USA
4300001034;16132 Corsicana Road;(null);18109;USA
4300001035;18165 Pecos Lower;(null);90093;USA
4300001036;3076 Rose Lane;(null);79107;USA
4300001037;10008 Brownway South;(null);V6B 1Q4;CANADA
4300001038;10482 Oxford Upper;(null);25317;USA
4300001039;24896 Wright East;(null);H2C 1Y9;CANADA
4300001040;4573 Spicebrush Road;(null);99768;USA
4300001041;9086 Ridgelea Boulevard;(null);V6S 1U3;CANADA
4300001042;11671 Wathan North;(null);H5L 1R7;CANADA
4300001043;16560 Alpine Street;(null);06506;USA
4300001044;9521 Bailey East;(null);99681;USA
4300001045;100 Wilmington West;(null);V6Q 1T4;CANADA
4300001046;21314 Plumb Lane;(null);90046;USA
4300001047;9518 University South;(null);91340;USA
4300001048;5740 Pinto Crescent;(null);V6L 1Q1;CANADA
4300001049;4806 Crystal Hills Street;(null);E4A 1S3;CANADA
4300001050;16647 Purdue North;(null);M5G 1W2;CANADA
4300001051;1053 South West;(null);M4L 1N6;CANADA
4300001052;2587 Vicente East;(null);M5C 1V1;CANADA
4300001053;24021 Roosevelt Rue;(null);V6Z 1R2;CANADA
4300001054;6095 Coralberry North;(null);M5E 1Y1;CANADA
4300001055;7865 Reagan East;(null);A2B 1W2;CANADA
4300001056;4941 Beardsley North;(null);10179;USA
4300001057;4199 Harvard Avenue;(null);10266;USA
4300001058;20857 Howard Park;(null);72239;USA
4300001059;15447 Seneca Rue;(null);60614;USA
4300001060;7911 Palmetto Crescent;(null);H7F 1S7;CANADA
4300001061;7487 Calhoun Drive;(null);90081;USA
4300001062;8014 Valderra East;(null);10226;USA
4300001063;16151 Michaels Street;(null);M5C 1X4;CANADA
4300001064;10906 Runyan East;(null);77238;USA
4300001065;3685 Copenhill Crescent;(null);H6A 1X8;CANADA
4300001066;8216 Oaklawn Way;(null);S3B 1F1;CANADA
4300001067;14633 Curry Rue;(null);14618;USA
4300001068;11293 Rice Avenue;(null);53208;USA
4300001069;13177 Brighton Avenue;(null);M5D 1U5;CANADA
4300001070;22629 Collier Avenue;(null);M5D 1W5;CANADA
4300001071;2164 Palm Road;(null);H2B 1X5;CANADA
4300001072;18513 Vickers Avenue;(null);99750;USA
4300001073;22569 Cole Upper;(null);M5G 1Z7;CANADA
4300001074;7831 Arthur Crescent;(null);64159;USA
4300001075;17148 Jay Court;(null);77208;USA
4300001076;18610 Kirkwood Boulevard;(null);31904;USA
4300001077;12387 Saunders West;(null);M5A 1Z4;CANADA
4300001078;22831 Barberry Park;(null);H2G 1U6;CANADA
4300001079;11450 Wycliffe South;(null);H2E 1W6;CANADA
4300001080;5902 Lincoln North;(null);90757;USA
4300001081;8815 Concord Court;(null);91332;USA
4300001082;351 Ennis Way;(null);33019;USA
4300001083;7627 Douglas Road;(null);06131;USA
4300001084;4686 Raymond South;(null);76005;USA
4300001085;23571 Harley Park;(null);80937;USA
4300001086;4544 Durand Crescent;(null);95205;USA
4300001087;6741 Hardy Lane;(null);M8C 1V7;CANADA
4300001088;1524 Drexel North;(null);77127;USA
4300001089;23276 Dillbeck Upper;(null);30329;USA
4300001090;22324 Norfolk Way;(null);10120;USA
4300001091;23165 Kentucky Street;(null);H2D 1V2;CANADA
4300001092;995 Bigwell Boulevard;(null);10162;USA
4300001093;16535 Linberg South;(null);M5C 1Y5;CANADA
4300001094;13890 Snead Park;(null);94218;USA
4300001095;17672 Shelter Court;(null);10259;USA
4300001096;10136 Ryder Lower;(null);78706;USA
4300001097;4038 Wedgewood Street;(null);M5D 1U5;CANADA
4300001098;16606 McAfee West;(null);81004;USA
4300001099;4779 Weller Way;(null);T5A 1J3;CANADA
4300001100;2992 Wakeforest Lane;(null);H2B 1V4;CANADA
4300001101;2068 Alabama Avenue;(null);M5B 1Z4;CANADA
4300001102;24888 Newport News West;(null);10109;USA
4300001103;5680 Powers Drive;(null);T6D 1K3;CANADA
4300001104;24396 Mulberry Avenue;(null);H2E 1Z1;CANADA
4300001105;3809 Gardina West;(null);V6H 1U3;CANADA
4300001106;13230 St. Marys Crescent;(null);80524;USA
4300001107;6379 Shadowbriar Way;(null);90160;USA
4300001108;24777 Lenox Court;(null);90070;USA
4300001109;19050 Cordoba Upper;(null);10072;USA
4300001110;19812 Briar Forest Road;(null);90819;USA
4300001111;15201 Beale East;(null);98155;USA
4300001112;21035 Trend North;(null);V6M 1U8;CANADA
4300001113;4779 La Grande Crescent;(null);10176;USA
4300001114;13588 Davie East;(null);T5D 1N1;CANADA
4300001115;19853 Overton Ridge Lower;(null);M1G 1R9;CANADA
4300001116;22128 Wood Lane;(null);96807;USA
4300001117;21185 4th South;(null);60706;USA
4300001118;3297 Kalani Lane;(null);62708;USA
4300001119;12146 Courtland North;(null);V6I 1P5;CANADA
4300001120;24027 Spruce Rue;(null);77295;USA
4300001121;11167 Wolfe Way;(null);33305;USA
4300001122;7455 Clint Rue;(null);M2R 1E9;CANADA
4300001123;9396 Pasadena Lane;(null);83403;USA
4300001124;22594 Reagan Park;(null);90502;USA
4300001125;8481 Diggs Drive;(null);63176;USA
4300001126;24954 Northland Drive;(null);37239;USA
4300001127;9065 Savannah Drive;(null);V6N 1R9;CANADA
4300001128;6110 Emerson Way;(null);90004;USA
4300001129;388 Snead Upper;(null);93738;USA
4300001130;380 Travis Court;(null);M5D 1W8;CANADA
4300001131;17812 Mesa Upper;(null);S3A 1G7;CANADA
4300001132;19314 Beauregard Street;(null);90296;USA
4300001133;23138 Martin North;(null);90885;USA
4300001134;15564 Maywind Lane;(null);94146;USA
4300001135;13895 Forest Road;(null);H6A 1Y6;CANADA
4300001136;4050 International Road;(null);M5E 1U5;CANADA
4300001137;13750 Chimney Rock Lane;(null);M5D 1V5;CANADA
4300001138;23788 Linden Drive;(null);72243;USA
4300001139;8101 Clifton Drive;(null);H2B 1Z4;CANADA
4300001140;7757 Cliffbrook East;(null);E7N 1H5;CANADA
4300001141;20497 Echo Upper;(null);V6N 1U9;CANADA
4300001142;20039 Decatur East;(null);H2E 1W5;CANADA
4300001143;5293 McFarlin Crescent;(null);M5G 1W1;CANADA
4300001144;21375 Inman Upper;(null);94647;USA
4300001145;5426 Smithdale South;(null);V6R 1W3;CANADA
4300001146;10378 Carnation West;(null);M5B 1W2;CANADA
4300001147;3174 Palmetto Street;(null);M5A 1W2;CANADA
4300001148;11222 Hirsch West;(null);T6C 1B9;CANADA
4300001149;9645 Hayden Boulevard;(null);48261;USA
4300001150;20387 Fox Grove Park;(null);35867;USA
4300001151;13112 Lynnfield East;(null);77232;USA
4300001152;14408 Preston West;(null);92120;USA
4300001153;6921 Hazard Lower;(null);T6C 1F7;CANADA
4300001154;13971 Milbury Court;(null);M5F 1U5;CANADA
4300001155;24701 Pembrook Crescent;(null);V6H 1U1;CANADA
4300001156;5867 Nowita Drive;(null);10082;USA
4300001157;11856 Larner Rue;(null);V6V 1U3;CANADA
4300001158;2336 Shelter Rue;(null);76713;USA
4300001159;1359 Cheshire Avenue;(null);90069;USA
4300001160;5049 Mills Avenue;(null);90069;USA
4300001161;14462 Forest Park Boulevard;(null);10195;USA
4300001162;23682 Appleby Crescent;(null);H2F 1Z2;CANADA
4300001163;10097 Smithdale Court;(null);21211;USA
4300001164;2476 Concho Drive;(null);M5E 1V6;CANADA
4300001165;3271 Elm Way;(null);60808;USA
4300001166;7458 Denton Boulevard;(null);78765;USA
4300001167;20177 Dunwoody East;(null);25703;USA
4300001168;17533 Noonan Crescent;(null);M5A 1W6;CANADA
4300001169;9721 Rexford Crescent;(null);38189;USA
4300001170;13276 Westella Upper;(null);V6L 1T6;CANADA
4300001171;10991 Peach Park;(null);14233;USA
4300001172;24683 Meadowlark Boulevard;(null);X1H 1S1;CANADA
4300001173;10410 Conier Park;(null);90042;USA
4300001174;3797 Rutgers Park;(null);T5A 1Y2;CANADA
4300001175;14769 Deerwood Court;(null);V6E 1T9;CANADA
4300001176;23517 Lenox Upper;(null);10045;USA
4300001177;17213 Towerwood East;(null);99788;USA
4300001178;17172 Pershing West;(null);H2G 1W9;CANADA
4300001179;9259 Winifred South;(null);37219;USA
4300001180;13729 Warner Lane;(null);36112;USA
4300001181;13204 Beauregard Crescent;(null);H2A 1V9;CANADA
4300001182;885 Crosby Lane;(null);72269;USA
4300001183;14148 Saxon Park;(null);V6Z 1Q4;CANADA
4300001184;210 Charthouse South;(null);E7N 1H8;CANADA
4300001185;4191 Cordova Upper;(null);32309;USA
4300001186;5660 Halifax North;(null);30916;USA
4300001187;5128 Bellwood Crescent;(null);T6B 1I9;CANADA
4300001188;21126 Alamo Park;(null);V6D 1Q5;CANADA
4300001189;9536 Innsbrook West;(null);M5G 1Z3;CANADA
4300001190;5702 Artesian Rue;(null);19101;USA
4300001191;8626 Midway Road;(null);M5C 1V5;CANADA
4300001192;20215 Nealy Avenue;(null);14602;USA
4300001193;24674 Windchime Court;(null);90787;USA
4300001194;10741 Pine Lower;(null);10249;USA
4300001195;6832 Atlantic Park;(null);60645;USA
4300001196;20622 McAfee Court;(null);55427;USA
4300001197;23641 Willowlake Lane;(null);90751;USA
4300001198;19906 Rollingwood Rue;(null);T5D 1K3;CANADA
4300001199;8357 Buckeye West;(null);46236;USA
4300001200;20854 Piedmont Way;(null);58106;USA
4300001201;14741 Cartwright Road;(null);M5E 1V3;CANADA
4300001202;21944 Richardson Upper;(null);19119;USA
4300001203;24870 Beverly Court;(null);77082;USA
4300001204;17088 Collinwood Road;(null);90077;USA
4300001205;12276 Clint Street;(null);M5D 1Z7;CANADA
4300001206;2583 Clower South;(null);V6Z 1S3;CANADA
4300001207;16574 Yale Road;(null);M5G 1X7;CANADA
4300001208;24826 Beatty Court;(null);23234;USA
4300001209;3934 Green Ash North;(null);90366;USA
4300001210;8150 Bissonnet Street;(null);44315;USA
4300001211;23058 Pelan Street;(null);V6X 1W8;CANADA
4300001212;19554 Olmos Upper;(null);V6O 1T5;CANADA
4300001213;11976 Halms Upper;(null);10159;USA
4300001214;2312 Foxfire Court;(null);V6F 1V4;CANADA
4300001215;18227 Garner Street;(null);95161;USA
4300001216;10479 Whittington Rue;(null);V6H 1W7;CANADA
4300001217;11644 Mulberry South;(null);95358;USA
4300001218;24742 Penn Way;(null);89136;USA
4300001219;21681 Goodwin Park;(null);31422;USA
4300001220;4180 Maple Drive;(null);V6C 1S6;CANADA
4300001221;3038 Ashley Way;(null);90152;USA
4300001222;20566 Fairfield Court;(null);10069;USA
4300001223;505 Gaylord North;(null);A2B 1V1;CANADA
4300001224;12716 Lexington Street;(null);M5C 1Z1;CANADA
4300001225;18175 Walnut East;(null);M5G 1W7;CANADA
4300001226;4370 Vessey Avenue;(null);10164;USA
4300001227;22529 Holgate Upper;(null);M5D 1U7;CANADA
4300001228;254 Cartwright Street;(null);43621;USA
4300001229;3406 Kiel North;(null);V6D 1S5;CANADA
4300001230;15966 Sanders Lane;(null);M5F 1X2;CANADA
4300001231;24929 Dusty Boulevard;(null);30379;USA
4300001232;23764 Sabine West;(null);80044;USA
4300001233;4785 Oakhurst Rue;(null);10041;USA
4300001234;17677 Electra Rue;(null);M5D 1W5;CANADA
4300001235;10302 Basswood South;(null);77280;USA
4300001236;11484 Holman East;(null);10066;USA
4300001237;15883 Baltic South;(null);V6L 1P7;CANADA
4300001238;18008 Bigwell Lane;(null);15232;USA
4300001239;2416 Fleet Court;(null);95195;USA
4300001240;24246 Carlisle Drive;(null);10076;USA
4300001241;280 Elle Lee Lower;(null);36176;USA
4300001242;5263 Wayne Drive;(null);E4A 1R2;CANADA
4300001243;7936 Altamesa Lane;(null);T6D 1E8;CANADA
4300001244;16660 Kelvin Park;(null);H2B 1Y8;CANADA
4300001245;9933 Inwood South;(null);83703;USA
4300001246;12824 Harrington Court;(null);90149;USA
4300001247;453 River Terrace West;(null);90233;USA
4300001248;3164 Wathan Lower;(null);72262;USA
4300001249;18563 Long South;(null);10233;USA
4300001250;4607 Creekmoor Upper;(null);M5D 1X2;CANADA
4300001251;19424 Verde Street;(null);M9F 1U4;CANADA
4300001252;7740 Royalton Road;(null);60742;USA
4300001253;4168 Scanlin Avenue;(null);M5F 1W7;CANADA
4300001254;23613 Cormorant Crescent;(null);60786;USA
4300001255;14058 Rocky Knoll Lower;(null);90216;USA
4300001256;22025 Gramercy Court;(null);T5B 1O4;CANADA
4300001257;13963 Spring Drive;(null);85013;USA
4300001258;6528 Inshore Avenue;(null);M6S 1I6;CANADA
4300001259;12873 Wills East;(null);R3A 1N8;CANADA
4300001260;8866 Stonehill South;(null);25714;USA
4300001261;13342 Cecil Way;(null);M5A 1V6;CANADA
4300001262;12381 Trafalgar Way;(null);H2D 1V8;CANADA
4300001263;15017 Cleveland Avenue;(null);V6G 1T4;CANADA
4300001264;1417 Parkwood North;(null);85208;USA
4300001265;8836 Panther Creek Lower;(null);M5E 1Y3;CANADA
4300001266;21686 Jackson South;(null);V6T 1S7;CANADA
4300001267;16271 Vista South;(null);90258;USA
4300001268;16354 Sand Rue;(null);60794;USA
4300001269;6488 Avalon North;(null);10148;USA
4300001270;3507 Greene Road;(null);10235;USA
4300001271;13689 Gulfton Drive;(null);72238;USA
4300001272;1106 Grant Drive;(null);93552;USA
4300001273;22186 Viking Street;(null);80113;USA
4300001274;11559 Cone Avenue;(null);H5J 1P5;CANADA
4300001275;9637 Pinto Avenue;(null);30390;USA
4300001276;24743 Hope Drive;(null);57101;USA
4300001277;18133 Landera North;(null);77098;USA
4300001278;21434 Robertson South;(null);T5C 1M7;CANADA
4300001279;21759 Woolridge North;(null);77278;USA
4300001280;10698 Charlestown Boulevard;(null);H2A 1V7;CANADA
4300001281;14827 Paine Upper;(null);97213;USA
4300001282;22494 Chimney Rock Avenue;(null);V6D 1U9;CANADA
4300001283;12089 Silver Sage Way;(null);10194;USA
4300001284;7255 Collinwood East;(null);43653;USA
4300001285;4349 Royal South;(null);M5G 1U2;CANADA
4300001286;4197 Vicente South;(null);V6Y 1R8;CANADA
4300001287;20064 Oakmont East;(null);V6Q 1T9;CANADA
4300001288;2560 Willowlake Road;(null);80231;USA
4300001289;10773 Glen Loch South;(null);V6W 1S2;CANADA
4300001290;13309 Windsor Rue;(null);M5F 1Y1;CANADA
4300001291;15591 Camp Bowie Way;(null);60693;USA
4300001292;6316 Palm Upper;(null);10209;USA
4300001293;947 McShann Avenue;(null);35815;USA
4300001294;16914 Greene Drive;(null);B8A 1Y8;CANADA
4300001295;7837 Howell Court;(null);90235;USA
4300001296;18671 Gaines South;(null);E7N 1G3;CANADA
4300001297;23750 Bellaire Lower;(null);H2C 1X5;CANADA
4300001298;22769 Nowita Rue;(null);16507;USA
4300001299;22577 International Crescent;(null);T5D 1R9;CANADA
4300001300;13535 Colby Avenue;(null);87120;USA
4300001301;4801 Spaulding Park;(null);T6D 1I4;CANADA
4300001302;7385 Sycamore Court;(null);99761;USA
4300001303;2264 McFarlin North;(null);E7N 1I4;CANADA
4300001304;16064 Towerwood Crescent;(null);77040;USA
4300001305;7331 Courtland Park;(null);45436;USA
4300001306;336 Fernando South;(null);44325;USA
4300001307;17975 Carnation Avenue;(null);M5D 1V9;CANADA
4300001308;15305 Concord West;(null);H2C 1Y6;CANADA
4300001309;20706 Lyle North;(null);H2D 1Y8;CANADA
4300001310;14563 Kinland Crescent;(null);92134;USA
4300001311;14561 Tahoe North;(null);94188;USA
4300001312;1424 East Road;(null);10139;USA
4300001313;14276 Martins Avenue;(null);10104;USA
4300001314;8438 Century Lane;(null);C2B 4W9;CANADA
4300001315;21046 Clover Upper;(null);M9F 1T2;CANADA
4300001316;24245 San Jacinto Avenue;(null);H2D 1V8;CANADA
4300001317;16547 Danvers Rue;(null);32812;USA
4300001318;10863 Wisteria South;(null);46210;USA
4300001319;6911 Granada Crescent;(null);H2G 1V7;CANADA
4300001320;10856 Lake Park Park;(null);V6N 1R8;CANADA
4300001321;21813 Purdue Upper;(null);14606;USA
4300001322;3161 Kirby Avenue;(null);T6A 1K8;CANADA
4300001323;10716 Lavender East;(null);19065;USA
4300001324;20954 Belt Line Rue;(null);55431;USA
4300001325;16713 Fernando Lane;(null);M7O 1C6;CANADA
4300001326;23168 Roxboro Way;(null);22303;USA
4300001327;5148 Gemini East;(null);10252;USA
4300001328;7046 McGill Crescent;(null);V6P 1S7;CANADA
4300001329;12635 Olympia East;(null);10204;USA
4300001330;7321 Spring Valley Way;(null);33103;USA
4300001331;3760 Dearborn East;(null);V6D 1W2;CANADA
4300001332;21247 Sandpoint Boulevard;(null);77164;USA
4300001333;1104 Century Road;(null);H2D 1V1;CANADA
4300001334;6617 Preston Crest South;(null);59803;USA
4300001335;799 Englewood Lane;(null);72218;USA
4300001336;22279 Gramercy Road;(null);10052;USA
4300001337;23606 Summit West;(null);V6D 1W1;CANADA
4300001338;2990 Royal Boulevard;(null);77230;USA
4300001339;10343 Stan Hope Upper;(null);77255;USA
4300001340;3909 Marcus Road;(null);T6A 1B9;CANADA
4300001341;3731 Capital Court;(null);77039;USA
4300001342;855 Havenridge Avenue;(null);74122;USA
4300001343;12977 Turtle Creek Rue;(null);19146;USA
4300001344;16604 Calhoun West;(null);M5F 1W9;CANADA
4300001345;20094 Manning Rue;(null);90166;USA
4300001346;1464 Green Ash Avenue;(null);14223;USA
4300001347;755 Maywind South;(null);90173;USA
4300001348;2160 Weizmann Drive;(null);Y5D 1N7;CANADA
4300001349;21049 Chadbourne Avenue;(null);77021;USA
4300001350;22911 Sweeney Park;(null);10290;USA
4300001351;10232 Harris Drive;(null);V6P 1S7;CANADA
4300001352;4220 Enterprise Lane;(null);H5K 1Q2;CANADA
4300001353;9540 Kingsbridge Avenue;(null);V6Q 1Q2;CANADA
4300001354;6860 Emmonds Drive;(null);V6P 1U2;CANADA
4300001355;12667 Brighton Road;(null);90319;USA
4300001356;11961 Beningus Rue;(null);90280;USA
4300001357;22250 California Boulevard;(null);V6N 1P6;CANADA
4300001358;111 Rose Crescent;(null);10092;USA
4300001359;397 Union Rue;(null);77244;USA
4300001360;9254 Lexington Avenue;(null);95153;USA
4300001361;16349 Greene Boulevard;(null);90177;USA
4300001362;18351 Cooper Road;(null);M7O 1C4;CANADA
4300001363;24007 Minot South;(null);M5F 1Y2;CANADA
4300001364;12530 Westerley Crescent;(null);29221;USA
4300001365;21074 Mallory Lower;(null);60566;USA
4300001366;13327 Darlington Drive;(null);82007;USA
4300001367;6429 Reeves Lower;(null);V6I 1U4;CANADA
4300001368;20716 Knowles Drive;(null);78214;USA
4300001369;7336 Birchwood Crescent;(null);85728;USA
4300001370;12473 Long Branch East;(null);33186;USA
4300001371;22174 Blalock East;(null);H5I 1Q2;CANADA
4300001372;15456 Seip Boulevard;(null);10098;USA
4300001373;5917 Addax Avenue;(null);M3V 1K5;CANADA
4300001374;24282 La Peer Rue;(null);94280;USA
4300001375;17865 Chennault South;(null);10127;USA
4300001376;16633 Raymond Road;(null);V6Q 1P4;CANADA
4300001377;613 Fondren East;(null);60743;USA
4300001378;13068 Lakeview Crescent;(null);H2G 1W8;CANADA
4300001379;15339 McCann Road;(null);19059;USA
4300001380;10033 Lake Upper;(null);M3X 1L3;CANADA
4300001381;20825 Mitchell Avenue;(null);53211;USA
4300001382;3124 Congress Park;(null);73181;USA
4300001383;18354 Dodd Court;(null);61111;USA
4300001384;19655 9th Rue;(null);V6N 1R3;CANADA
4300001385;22184 Winter Park Boulevard;(null);14215;USA
4300001386;13505 Spring Road;(null);T5D 1J8;CANADA
4300001387;11643 Saxon Park;(null);T6A 1I7;CANADA
4300001388;931 Linwood Lane;(null);91319;USA
4300001389;3024 Basswood Lane;(null);93661;USA
4300001390;21731 Gulfton Upper;(null);60760;USA
4300001391;2582 Mitchell Drive;(null);M5A 1X9;CANADA
4300001392;21380 Durango Park;(null);H2A 1W6;CANADA
4300001393;9824 Olympia Street;(null);90147;USA
4300001394;19910 Danvers Way;(null);V6P 1W4;CANADA
4300001395;3561 Hilltop Lower;(null);V6S 1V1;CANADA
4300001396;4608 Gessner Upper;(null);93840;USA
4300001397;9284 Coffey Lower;(null);77259;USA
4300001398;24740 Kingsbridge South;(null);M5G 1W2;CANADA
4300001399;13081 Pecan East;(null);10251;USA
4300001400;1155 Panther Creek Rue;(null);M9D 1S9;CANADA
4300001401;21885 Sherwood Street;(null);M8B 1V8;CANADA
4300001402;17719 Shadowbriar Park;(null);V6D 1T3;CANADA
4300001403;24083 Sherwood Way;(null);M5B 1X4;CANADA
4300001404;12709 Wycliffe Crescent;(null);37920;USA
4300001405;19443 Ridgelea Lower;(null);90127;USA
4300001406;11596 Pampas Rue;(null);06116;USA
4300001407;8579 Kane Avenue;(null);M5D 1X3;CANADA
4300001408;13075 Vinson Road;(null);H2F 1X7;CANADA
4300001409;14518 Westheimer Avenue;(null);10179;USA
4300001410;16398 Lamport Lower;(null);10013;USA
4300001411;22798 Brooks Street;(null);90075;USA
4300001412;2491 Douglas Upper;(null);60784;USA
4300001413;5391 Clay West;(null);M5F 1W1;CANADA
4300001414;1110 Rockdale Court;(null);53721;USA
4300001415;681 Innsbrook East;(null);T5D 1Y4;CANADA
4300001416;24813 Whistler Way;(null);85037;USA
4300001417;17962 Columbus East;(null);M5F 1Z3;CANADA
4300001418;17068 Simpson Road;(null);90082;USA
4300001419;21459 Glenview Lane;(null);H2F 1Z9;CANADA
4300001420;14821 North Upper;(null);92182;USA
4300001421;2097 Harris West;(null);60667;USA
4300001422;22083 Crossus Lower;(null);V6H 1R9;CANADA
4300001423;23271 Buckroe Park;(null);90225;USA
4300001424;18603 Watts Rue;(null);H7E 1S9;CANADA
4300001425;22632 Country Road;(null);92052;USA
4300001426;6360 Savoy Drive;(null);35816;USA
4300001427;13456 Stan Hope Upper;(null);10054;USA
4300001428;24095 Wright East;(null);37424;USA
4300001429;187 Harvard Street;(null);94219;USA
4300001430;22829 Pico Drive;(null);33711;USA
4300001431;6320 Wagner Drive;(null);60771;USA
4300001432;13069 Shelter Crescent;(null);10217;USA
4300001433;11630 Archer West;(null);H2F 1U6;CANADA
4300001434;15263 Ridge Creek Avenue;(null);T6A 1A8;CANADA
4300001435;7948 Beard Avenue;(null);94313;USA
4300001436;21699 Princeton Crescent;(null);V6H 1W9;CANADA
4300001437;2132 Meadow Lake Upper;(null);V6I 1P9;CANADA
4300001438;11164 Ginger Lane;(null);77060;USA
4300001439;8317 Holly Rue;(null);60669;USA
4300001440;17926 Edwards Boulevard;(null);H2E 1V1;CANADA
4300001441;13345 Nautilus Avenue;(null);76013;USA
4300001442;23987 Valderra Park;(null);M8B 1X9;CANADA
4300001443;21685 Alexis West;(null);10269;USA
4300001444;9212 Silver Crescent;(null);60793;USA
4300001445;2798 1st East;(null);80923;USA
4300001446;16845 Boll Upper;(null);60613;USA
4300001447;16264 Sanders East;(null);M5E 1X5;CANADA
4300001448;22775 Gardina Drive;(null);19157;USA
4300001449;5052 California Lower;(null);X7J 1R8;CANADA
4300001450;15498 Durango North;(null);M5C 1V8;CANADA
4300001451;688 Kempner South;(null);M5C 1V8;CANADA
4300001452;12986 Echo East;(null);74164;USA
4300001453;19817 Rosedale Road;(null);63132;USA
4300001454;20871 Dewdrop Street;(null);23251;USA
4300001455;10463 Winsome Boulevard;(null);53747;USA
4300001456;17973 Kirby Avenue;(null);M5D 1Z5;CANADA
4300001457;4107 Pasadena Upper;(null);90781;USA
4300001458;17852 Durand Park;(null);83719;USA
4300001459;24696 Winnwood Road;(null);77003;USA
4300001460;16650 Hardy Street;(null);M5D 1Y2;CANADA
4300001461;3011 Hutton Crescent;(null);19208;USA
4300001462;21818 Palm West;(null);77275;USA
4300001463;311 Pike South;(null);73173;USA
4300001464;22480 Lenwood Street;(null);90239;USA
4300001465;10373 Gulfton Rue;(null);60730;USA
4300001466;755 Corsicana Park;(null);77150;USA
4300001467;2454 Cliffbrook West;(null);93346;USA
4300001468;12510 Century South;(null);63159;USA
4300001469;13306 Dryden Court;(null);H2D 1U1;CANADA
4300001470;2494 Tosca Road;(null);90099;USA
4300001471;18452 Bannister Avenue;(null);10161;USA
4300001472;17659 Roberts South;(null);V6F 1R8;CANADA
4300001473;21675 Decatur North;(null);M5E 1U9;CANADA
4300001474;13094 Boquet South;(null);10165;USA
4300001475;14770 Tartan Upper;(null);33317;USA
4300001476;12470 Woodtimber South;(null);V6F 1U1;CANADA
4300001477;23667 Parkwood Way;(null);10099;USA
4300001478;23953 Chelsea Way;(null);95184;USA
4300001479;10783 Crestline Court;(null);V6X 1Q6;CANADA
4300001480;19670 Norman Park;(null);H2E 1Z4;CANADA
4300001481;17088 Purdue Lower;(null);84601;USA
4300001482;7155 Seward Crescent;(null);95249;USA
4300001483;10013 Shaw Road;(null);60803;USA
4300001484;7042 Ottley Park;(null);77236;USA
4300001485;18699 Potomac Boulevard;(null);73132;USA
4300001486;14709 Panther Creek Avenue;(null);55148;USA
4300001487;2848 Greenhill Upper;(null);23268;USA
4300001488;24644 3rd Road;(null);M5A 1U2;CANADA
4300001489;6454 Kiel Upper;(null);E7N 1P3;CANADA
4300001490;19154 Congress Road;(null);C2A 4W7;CANADA
4300001491;7557 Park Stream Street;(null);94195;USA
4300001492;11939 Taylor Crest Upper;(null);10280;USA
4300001493;16222 Adrian Lane;(null);95206;USA
4300001494;6492 Hammond Avenue;(null);98131;USA
4300001495;4652 Outervale Lane;(null);V6N 1V5;CANADA
4300001496;20109 Gardener Drive;(null);79911;USA
4300001497;2846 Rosemont East;(null);36637;USA
4300001498;3063 Howard Lane;(null);10231;USA
4300001499;18791 Candlelight Road;(null);10035;USA
4300001500;15521 Oak Hill Lane;(null);H7H 1U8;CANADA
4300001501;3366 Curtis West;(null);H6B 1Z1;CANADA
4300001502;19611 Mesa Lane;(null);H2G 1U1;CANADA
4300001503;9608 Hill Way;(null);M5A 1Z3;CANADA
4300001504;12107 Lake Park Lower;(null);32206;USA
4300001505;18583 Granbury Street;(null);10089;USA
4300001506;4065 Pampas South;(null);90192;USA
4300001507;1322 Oasis Drive;(null);M5B 1X2;CANADA
4300001508;23776 Ashley Crescent;(null);85210;USA
4300001509;13421 Grant Way;(null);95294;USA
4300001510;199 Summit Crescent;(null);V6K 1P6;CANADA
4300001511;20940 Shearer Drive;(null);64108;USA
4300001512;13352 Beauregard Lower;(null);V6C 1W2;CANADA
4300001513;19557 Lullwood South;(null);M5C 1Y5;CANADA
4300001514;16165 Ottley North;(null);V6V 1P2;CANADA
4300001515;11538 Kimberley Boulevard;(null);28245;USA
4300001516;23890 Bay Street;(null);77050;USA
4300001517;9934 California Rue;(null);04108;USA
4300001518;20623 Hickory Street;(null);38191;USA
4300001519;12638 Homer Crescent;(null);V6U 1R9;CANADA
